age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
28,M,1276,En Couple,1,false,6062 JK 94
43,M,460,En Couple,1,true,5234 KU 45
74,F,405,Célibataire,0,?,7853 VJ 36
32,M,227,Célibataire,0,false,9019 FQ 16
67,M,532,En Couple,1,false,7035 LW 79
37,M,417,En Couple,1,false,7058 EW 61
21,M,571,Seule,1,false,8525 QG 97
70,F,466,En Couple,1,false,6545 VS 20
74,M,550,Célibataire,0,false,7152 BR 79
73,Masculin,940,Célibataire,0,false,3099 YA 59
32,Masculin,543,En Couple,2,false,5070 MU 56
59,M,550,Célibataire,0,false,7597 JM 27
54,M,589,Célibataire,0,false,9561 WG 34
34,M,859,Célibataire,0,false,6206 YV 75
25,M,458,En Couple,3,true,3484 UW 78
49,F,583,En Couple,2,false,9712 RT 28
31,M,516,Célibataire,0,false,9119 KK 87
44,M,1107,En Couple,4,false,223 EC 40
73,M,575,Célibataire,0,false,2945 BM 48
47,F,514,En Couple,1,false,8734 TN 81
80,M,898,Célibataire,0,false,973 CH 76
39,F,185,En Couple,1,false,9695 MJ 51
53,M,411,Célibataire,0,false,7335 AH 16
76,M,945,En Couple,4,false,25 WM 98
29,M,539,En Couple,1,false,3198 CE 98
25,F,484,En Couple,0,false,3809 KS 25
74,M,402,En Couple,0,false,6057 CG 32
70,M,1233,En Couple,3,false,8804 BD 44
54,F,1324,Célibataire,0,false,652 VD 11
57,M,757,En Couple,2,false,2920 HY 22
35,M,420,En Couple,2,true,5490 SQ 42
83,M,195,En Couple,0,true,2544 YZ 80
69,M,1399,En Couple,3,true,8802 QK 72
55,F,462,Célibataire,0,false,8023 OE 71
27,M,865,Célibataire,0,false,1403 YH 98
50,M,494,En Couple,1,true,4833 OE 55
59,F,570,Seule,1,false,3913 CP 69
26,M,509,En Couple,3,false,4431 JS 75
26,M,500,En Couple,0,false,7136 QR 50
19,F,928,Célibataire,0,false,3001 JJ 52
79,M,599,En Couple,0,false,3965 VP 39
23,M,488,Seule,1,false,8067 DQ 64
82,M,245,En Couple,4,true,4138 GO 61
19,M,536,En Couple,2,true,7786 WJ 19
37,M,407,Célibataire,0,false,4601 UV 72
19,M,870,En Couple,1,false,5686 CH 33
18,M,176,En Couple,4,false,8245 VD 49
33,M,1313,Célibataire,0,false,1880 YS 63
36,M,481,En Couple,0,false,3846 FY 97
38,F,445,En Couple,1,true,6554 JM 40
34,F,525,Célibataire,0,false,4187 FM 49
21,M,452,En Couple,4,false,259 XM 59
32,F,511,En Couple,4,false,4191 JA 34
53,F,980,Marié(e),2,false,5906 MD 35
44,F,578,En Couple,0,false,7430 YS 92
76,M,1176,Seule,1,false,2752 MK 54
25,M,1373,En Couple,3,false,6767 ZV 74
77,F,453,En Couple,0,false,5056 BM 81
51,M,196,Célibataire,0,false,3089 WT 63
28,M,573,Célibataire,0,false,4496 FY 46
55,M,1300,Célibataire,0,false,47 WD 48
30,F,515,Marié(e),2,false,5719 KE 82
46,M,237,En Couple,4,false,7286 AB 66
32,M,180,En Couple,3,false,8327 FA 48
48,F,563,En Couple,1,false,9260 UR 14
24,M,785,En Couple,1,false,8890 JG 59
47,M,480,En Couple,0,false,5360 LA 21
26,F,439,En Couple,3,false,9285 OJ 59
45,F,-1,Célibataire,0,false,2894 AT 90
30,M,500,En Couple,2,true,6713 IP 92
47,M,522,Seule,3,false,3994 UJ 29
28,M,459,En Couple,2,true,8991 YA 93
43,M,219,Célibataire,0,false,1361 QO 62
81,M,1256,Célibataire,0,false,8714 PQ 92
29,M,1178,En Couple,4,false,3613 GN 23
66,M,948,Seule,2,false,4598 RO 34
22,M,1035,En Couple,3,false,3439 QN 28
30,Homme,518,En Couple,4,false,1548 KZ 94
27,M,526,En Couple,1,false,8885 MV 25
23,M,1147,En Couple,4,false,9069 OX 25
50,M,532,En Couple,2,false,5491 AH 73
35,M,772,En Couple,1,false,1028 MM 87
29,F,238,Célibataire,0,false,5611 UL 75
60,F,237,En Couple,-1,false,4039 PP 17
51,M,1130,En Couple,3,true,2679 BW 38
44,F,444,Célibataire,0,false,7396 JE 66
71,M,177,En Couple,1,false,6379 XA 67
36,M,499,En Couple,2,false,9094 QC 36
63,M,526,Célibataire,0,false,6406 HA 54
20,M,760,Seule,1,false,2654 IN 62
83,F,917,Célibataire,0,false,2255 SC 31
84,M,1201,En Couple,3,false,1516 CT 25
58,F,444,En Couple,0,false,7833 DD 59
28,F,242,En Couple,1,false,7109 JJ 96
69,M,507,En Couple,2,false,1185 RL 41
73,F,1387,En Couple,2,false,4972 SB 40
36,M,811,En Couple,2,false,7564 RK 84
31,M,546,En Couple,3,true,6811 PX 57
55,F,560,En Couple,2,true,5740 RD 67
69,M,1334,Célibataire,0,false,184 MJ 81
49,M,415,En Couple,1,false,3722 QT 20
26,M,514,En Couple,2,false,2771 II 61
34,M,204,Célibataire,0,false,5514 RD 94
34,M,487,En Couple,3,false,1412 EN 82
40,M,1104,En Couple,0,false,4923 ZZ 56
41,M,469,En Couple,2,true,3311 PZ 92
71,M,402,Célibataire,0,false,6758 YU 60
25,M,474,En Couple,0,true,3857 TD 51
45,M,1228,Célibataire,0,false,2476 DF 83
69,F,407,En Couple,4,false,8049 CO 64
72,M,239,En Couple,3,false,27 AR 77
25,M,1301,En Couple,1,false,1170 UH 35
27,M,889,En Couple,0,false,4311 CW 69
53,M,433,En Couple,4,false,9277 PU 77
22,M,573,En Couple,3,false,7410 DG 96
65,M,474,En Couple,3,false,7977 ZX 59
34,M,597,Célibataire,0,false,4230 WS 76
84,F,542,Célibataire,0,false,5509 AF 56
20,F,1018,En Couple,4,false,4919 AS 62
80,M,536,Célibataire,0,false,2330 NT 35
47,M,522,En Couple,4,false,8115 OL 98
33,F,1391,Célibataire,0,false,5867 DK 97
70,F,424,En Couple,4,true,9507 VF 18
27,?,404,En Couple,0,false,2933 ZZ 27
47,M,1383,Célibataire,0,false,6953 HZ 54
35,M,1315,Célibataire,0,false,9073 VK 92
24,F,492,En Couple,4,false,5554 WI 81
31,M,223,En Couple,0,true,463 VJ 42
43,M,572,Célibataire,0,false,1091 KJ 64
80,M,209,En Couple,3,false,1051 BC 65
59,M,429,En Couple,3,false,2110 VW 81
28,M,236,En Couple,2,false,3418 PZ 83
22,M,842,En Couple,1,false,2812 GS 97
51,F,209,Célibataire,0,false,7930 SX 52
18,M,200,Seule,3,false,2833 JY 24
57,M,573,En Couple,2,true,9639 OV 33
80,M,709,En Couple,2,false,1708 NF 26
37,M,181,En Couple,0,false,978 KR 35
51,M,404,Célibataire,0,false,118 ZS 72
71,M,1168,En Couple,3,false,1066 MZ 59
46,M,544,Célibataire,0,false,1776 KM 15
26,M,515,En Couple,1,false,1941 XO 63
43,F,237,En Couple,1,false,9863 AU 24
50,F,747,Célibataire,0,false,6676 NZ 73
34,M,481,En Couple,4,false,8145 RW 84
31,M,215,En Couple,3,false,228 CN 87
29,M,246,Célibataire,0,false,6431 WU 42
51,M,554,En Couple,2,true,8426 IV 29
56,M,215,Célibataire,0,false,1755 QJ 85
46,M,963,En Couple,4,false,8356 EV 14
33,M,495,En Couple,4,true,1609 TF 44
45,F,1031,En Couple,2,false,5884 GL 60
36,F,1077,En Couple,2,false,7943 TJ 34
22,F,1289,Célibataire,0,false,4293 TM 74
31,M,586,Seule,2,false,5294 LJ 85
60,M,409,En Couple,0,false,7278 RB 38
55,M,447,En Couple,1,true,9760 TQ 51
47,F,501,En Couple,0,true,1932 NM 59
82,M,1072,Seule,1,false,8138 JH 22
46,M,414,Célibataire,0,false,6225 ZF 43
47,F,1250,En Couple,0,false,5137 MB 93
25,F,427,En Couple,4,false,825 VW 68
18,M,1258,En Couple,2,false,5558 GI 41
23,F,1359,En Couple,3,false,985 SF 43
34,F,411,En Couple,4,false,276 HN 95
33,M,543,En Couple,2,true,2833 RN 21
39,M,473,Célibataire,0,false,8014 XF 42
55,M,507,En Couple,0,false,3561 HU 81
58,F,182,Célibataire,0,false,99 VB 41
23,M,170,En Couple,3,false,4180 FB 95
41,M,215,En Couple,1,false,3244 UI 22
75,M,1338,En Couple,3,false,2017 NY 67
58,M,580,En Couple,0,true,4794 VX 87
18,M,168,En Couple,3,false,9559 RA 17
23,M,917,En Couple,0,false,4474 FH 31
24,M,428,Célibataire,0,false,4246 MA 68
56,M,1044,Célibataire,0,false,386 PK 31
44,F,987,En Couple,3,false,2250 YF 83
25,M,494,Célibataire,0,false,8611 GL 36
21,F,180,En Couple,2,false,2681 OB 97
34,F,1059,En Couple,1,false,7735 CQ 12
32,M,1028,En Couple,2,false,4257 EV 65
43,F,1174,Célibataire,0,false,801 KA 24
36,M,1074,En Couple,3,false,1229 YK 79
26,M,954,En Couple,0,false,9010 IJ 33
60,F,1353,En Couple,2,false,4831 UW 44
37,M,962, ,2,false,9824 WR 63
48,M,1092,En Couple,2,false,84 RG 72
67,M,1081,En Couple,1,false,9630 QC 71
46,M,971,Célibataire,0,false,4133 GY 18
21,M,797,En Couple,2,false,9432 BS 21
28,M,406,Célibataire,0,false,8802 SY 66
77,M,201,En Couple,0,false,8181 MM 75
42,F,237,En Couple,0,false,630 JH 10
37,M,943,En Couple,0,false,8421 TR 94
46,M,959,En Couple,3,false,4312 UQ 39
55,F,1291,Célibataire,0,false,595 GU 46
54,M,976,En Couple,1,false,9574 PA 35
79,M,171,Marié(e),2,false,7426 CO 76
43,M,1063,En Couple,0,false,537 MD 90
57,F,212,Célibataire,0,false,4945 SK 32
62,Homme,152,En Couple,3,false,8517 NT 76
51,F,1223,En Couple,4,false,313 ST 64
34,F,953,Célibataire,0,false,7175 CP 37
68,M,518,Marié(e),2,false,4587 HU 58
18,M,1107,Célibataire,0,false,2023 ZX 44
31,F,407,En Couple,1,false,5796 SR 43
22,F,228,Seule,1,false,9782 KJ 41
32,M,988,En Couple,2,false,4298 VD 41
82,M,822,En Couple,0,false,1998 IA 46
82,M,244,Seul,0,false,6941 RN 14
78,F,499,En Couple,2,true,2422 EV 95
26,F,427,En Couple,0,false,4761 JI 49
25,M,511,Célibataire,0,false,1533 IK 85
20,F,472,En Couple,4,false,4256 IM 69
42,M,1393,En Couple,0,false,5916 YJ 69
39,F,413,Célibataire,0,false,3123 SM 67
36,F,591,Célibataire,0,false,8759 VH 68
43,M,486,En Couple,2,false,87 BO 61
28,M,1154,Célibataire,0,false,4634 EM 70
38,M,441,En Couple,4,false,9873 BH 17
37,M,1063,Célibataire,0,false,6509 FJ 51
18,F,597,Célibataire,0,false,1597 JY 12
51,F,582,En Couple,2,false,3169 TP 57
30,F,440,En Couple,0,false,1616 SD 29
33,M,441,Seule,1,false,7202 WA 71
53,M,197,En Couple,3,true,5899 RQ 63
58,M,530,Célibataire,0,false,2277 KT 86
65,M,480,En Couple,2,true,1528 YU 17
75,M,1280,Célibataire,0,false,3257 PE 97
37,F,243,Célibataire,0,false,9708 NY 65
57,M,186,En Couple,3,false,7079 RM 32
22,M,516,En Couple,1,false,4709 BD 93
55,F,525,En Couple,2,false,5220 PI 64
34,M,1249,Célibataire,0,false,5388 FO 49
51,F,567,Seule,2,false,6876 YE 28
55,M,460,Célibataire,0,false,5298 WJ 44
84,F,963,Célibataire,0,false,5974 IO 33
24,F,185,Seule,3,false,8644 EZ 49
18,M,1241,En Couple,0,true,5284 AS 40
20,M,439,Célibataire,0,false,7336 ZO 15
30,M,519,En Couple,2,false,6913 DF 81
57,M,1397,En Couple,2,false,6734 KT 52
50,F,546,En Couple,0,false,8915 IY 32
39,M,575,Célibataire,0,false,6338 IA 27
35,M,433,En Couple,4,false,5464 QH 52
34,M,411,Célibataire,0,false,3574 OD 33
47,F,538,En Couple,4,false,4186 JH 18
46,M,933,En Couple,1,false,7802 PU 81
42,M,1254,Célibataire,0,false,589 IY 24
57,F,179,Célibataire,0,false,3238 HC 13
19,M,178,En Couple,3,false,6205 HD 14
46,M,709,En Couple,3,false,2524 BK 25
81,F,458,En Couple,1,false,2067 NH 57
79,F,1264,En Couple,0,true,9128 YB 79
18,M,1263,En Couple,0,false,766 YB 27
28,M,596,Célibataire,0,false,5009 QM 20
47,M,1065,Célibataire,0,false,9308 IV 72
56,M,850,En Couple,1,false,7671 VZ 84
34,M,247,En Couple,2,false,3712 ZF 17
31,M,805,En Couple,4,false,196 BF 77
50,M,474,Célibataire,0,false,27 FQ 88
29,M,832,Célibataire,0,false,93 UD 86
45,F,495,Célibataire,0,false,5813 TE 18
59,M,563,Célibataire,0,false,6608 ZY 56
57,F,724,En Couple,1,false,2 KK 53
23,F,484,En Couple,0,false,4853 QC 72
44,M,408,En Couple,3,false,3823 CO 84
24,M,1226,En Couple,2,false,5663 BB 52
33,M,189,En Couple,0,false,7827 HV 51
33,F,1256,Célibataire,0,false,2330 IU 49
49,M,409,En Couple,0,false,4993 VK 77
24,F,433,Célibataire,0,false,4524 TM 85
78,F,520,Célibataire,0,false,2306 QL 90
18,M,471,En Couple,4,false,2645 UI 87
82,F,1095,En Couple,4,false,1853 VX 57
67,F,455,Célibataire,0,false,9313 OX 35
56,M,154,Célibataire,0,false,7265 ZD 40
56,F,225,Seule,3,false,6402 DR 80
72,M,208,Célibataire,0,false,7703 QJ 42
53,M,482,En Couple,4,true,6952 QP 51
28,M,490,Célibataire,0,false,1506 UO 55
36,F,1046,En Couple,0,false,6443 PE 29
31,M,446,Célibataire,0,false,6464 SK 42
19,Masculin,526,Célibataire,0,false,7245 NZ 15
69,F,1076,Célibataire,0,false,6727 PE 73
84,F,237,Célibataire,0,false,8586 WO 94
26,M,238,En Couple,1,false,8347 OQ 35
26,M,448,Célibataire,0,false,6777 HS 81
67,F,532,Seule,2,false,2132 RV 78
22,M,501,En Couple,0,false,6681 MB 87
62,M,562,En Couple,0,false,8010 CS 39
30,F,745,En Couple,4,false,4695 OG 48
23,M,430,En Couple,0,false,1323 UQ 82
77,M,429,En Couple,4,false,7429 IC 14
19,M,408,En Couple,4,false,9856 YB 55
30,F,540,En Couple,1,false,8226 TT 82
19,M,503,Célibataire,0,false,2846 JK 82
57,M,878,Seule,3,false,6326 JA 21
68,M,1188,En Couple,0,true,9232 NZ 66
22,M,857,Célibataire,0,false,8739 DH 96
29,M,950,Célibataire,0,false,863 IB 17
61,M,496,En Couple,4,false,1335 PX 30
35,F,247,Célibataire,0,false,6940 KP 73
73,M,591,Célibataire,0,false,3719 SI 47
47,M,599,En Couple,1,false,5618 UH 68
38,M,499,Célibataire,0,false,2051 EX 76
50,M,582,En Couple,0,true,102 DP 42
32,F,559,Célibataire,0,false,8198 GV 79
46,M,155,Célibataire,0,false,8344 BT 12
79,F,487,En Couple,2,false,2517 WH 82
32,M,507,En Couple,4,false,754 EO 35
72,F,571,En Couple,0,false,9773 XK 71
27,M,550,En Couple,0,false,917 KC 86
43,M,734,En Couple,1,false,5670 GQ 98
45,M,540,En Couple,3,true,7712 EU 75
57,M,1134,Seule,3,false,2004 KM 81
65,M,495,En Couple,0,false,3579 CF 96
24,F,568,Célibataire,0,false,7506 QN 24
70,M,908,Célibataire,0,false,3173 YK 53
41,F,559,En Couple,2,false,1207 DX 56
44,M,1133,Seule,2,false,587 IV 68
25,M,560,Célibataire,0,false,3587 UU 16
51,M,449,En Couple,3,false,450 CV 48
19,M,580,En Couple,4,false,2064 TF 13
43,M,501,En Couple,1,false,3674 BU 83
40,F,760,En Couple,3,false,2146 PM 69
46,M,841,Célibataire,0,false,4378 VO 76
63,Masculin,575,En Couple,1,false,6425 SR 79
78,M,1043,En Couple,0,false,9560 TS 17
59,M,463,En Couple,1,false,8380 XS 86
24,M,495,En Couple,0,false,5328 KC 98
56,F,480,En Couple,1,false,2574 HK 21
21,M,568,Célibataire,0,false,6778 AS 98
77,M,402,En Couple,2,false,8682 QJ 70
49,F,194,En Couple,3,false,7334 GO 98
39,F,557,En Couple,1,false,3576 LV 28
36,F,424,En Couple,3,false,4448 AK 60
51,M,466,En Couple,1,true,7607 AD 27
49,F,579,Célibataire,0,false,5950 LE 28
24,M,404,Célibataire,0,false,6787 JE 74
22,F,839,En Couple,0,false,5502 QG 80
23,M,169,En Couple,0,false,2734 UX 31
79,M,1343,En Couple,0,false,5451 QF 53
20,F,1140,En Couple,0,false,3192 NH 56
51,M,244,Célibataire,0,false,6247 RX 72
21,F,588,Célibataire,0,false,3656 LV 40
74,M,184,En Couple,0,true,3632 XA 47
52,M,743,En Couple,2,true,1042 MC 44
22,M,576,En Couple,0,false,9020 BO 49
74,F,412,En Couple,4,false,1425 GR 32
18,M,573,En Couple,1,true,5518 RU 25
50,M,1021,En Couple,2,true,3723 EC 79
19,F,817,Célibataire,0,false,3697 YE 77
56,F,186,Célibataire,0,false,3650 VN 43
25,M,521,Seule,1,false,2809 IY 60
64,M,417,Célibataire,0,false,4367 DA 13
26,M,1340,En Couple,1,false,3895 RL 29
43,M,575,Célibataire,0,false,7879 UW 36
39,F,918,En Couple,3,false,6387 MP 53
31,F,955,En Couple,0,false,3432 VW 72
36,M,1169,Célibataire,0,false,9809 PF 49
58,M,531,En Couple,1,false,6761 XO 80
80,F,423,En Couple,0,false,1487 UW 15
73,M,746,En Couple,1,false,5471 VO 73
35,M,1054,Célibataire,0,false,2770 XN 59
22,M,238,Célibataire,0,false,8500 SH 85
42,F,247,Seule,2,false,1166 GG 93
44,F,567,En Couple,2,false,5984 PY 31
37,M,196,En Couple,4,false,6221 NN 14
38,F,530,En Couple,2,false,6978 XH 61
18,M,515,Célibataire,0,false,2196 RK 54
50,F,213,Célibataire,0,false,2469 SX 85
60,F,540,Marié(e),2,false,5315 BD 56
19,M,445,En Couple,4,false,2285 PP 36
35,M,465,En Couple,0,false,3411 VF 49
33,M,531,En Couple,3,false,4425 IM 24
34,F,466,Célibataire,0,false,1783 RI 27
21,M,1158,En Couple,1,true,2464 RM 96
81,F,552,En Couple,1,false,3533 MI 39
33,M,445,En Couple,0,false,8246 RJ 45
48,F,156,En Couple,0,false,6204 VT 92
25,F,1356,En Couple,2,false,9142 HT 75
46,F,590,En Couple,2,false,5750 ZQ 65
18,F,562,Seule,3,false,7910 TN 58
82,M,835,Seule,3,false,3445 SO 89
56,M,202,Seule,2,false,1192 GD 72
58,M,811,En Couple,2,true,6799 DG 78
30,M,1097,Célibataire,0,false,5845 MC 95
50,F,794,En Couple,0,false,7123 WD 22
24,M,446,Célibataire,0,false,7538 MG 13
20,F,577,En Couple,3,false,7226 GH 94
44,M,518,En Couple,2,false,7500 XY 40
22,M,230,Célibataire,0,false,4073 QP 93
20,M,1023,En Couple,1,false,3165 AL 16
20,M,431,Célibataire,0,false,9436 FM 21
41,M,1024,Célibataire,0,false,9367 CR 68
28,M,245,En Couple,3,false,394 OL 37
22,M,1231,En Couple,1,false,5749 OY 90
35,M,1094,En Couple,1,false,3893 WW 53
20,F,160,En Couple,0,false,2270 US 83
83,M,180,En Couple,0,false,808 VY 71
33,F,787,Célibataire,0,false,804 NJ 52
19,M,182,En Couple,0,false,1001 MS 73
22,M,468,En Couple,4,false,9614 UY 52
73,F,891,En Couple,0,false,2982 DF 88
43,M,567,En Couple,0,false,1492 GI 47
38,M,505,En Couple,0,false,9065 UN 12
32,M,170,Célibataire,0,false,1649 RW 22
42,M,558,En Couple,0,false,2118 XW 71
29,F,580,Célibataire,0,false,2271 NA 37
79,F,1048,Célibataire,0,false,4042 AS 87
52,M,193,En Couple,2,false,2417 CG 26
43,M,465,Célibataire,0,false,235 ZB 28
36,M,559,Célibataire,0,false,7858 RY 93
62,M,155,En Couple,0,false,3180 ZW 41
36,F,235,En Couple,0,false,8888 BB 27
24,M,409,En Couple,0,false,3623 AV 16
41,M,411,En Couple,2,false,4725 IP 88
34,M,187,Célibataire,0,false,2914 AL 79
37,M,509,Célibataire,0,false,7106 TR 51
19,M,489,En Couple,0,false,125 PT 87
59,M,243,En Couple,3,false,2227 WR 48
38,M,464,Célibataire,0,false,1424 JA 22
32,M,807,En Couple,4,false,9128 LY 28
24,F,417,Célibataire,0,false,8031 JX 19
68,F,205,En Couple,4,false,4151 EF 77
26,M,576,En Couple,0,false,3991 YC 81
25,M,1361,En Couple,1,true,5093 KG 78
50,M,925,En Couple,4,false,752 XD 82
19,M,1021,En Couple,0,false,1484 NL 62
37,M,1233,En Couple,2,false,4746 GS 27
76,M,469,Seul,0,false,6579 RI 59
19,Masculin,187,En Couple,1,false,7490 OZ 85
48,M,234,Célibataire,0,false,667 TL 85
19,M,1236,Célibataire,0,false,28 OB 47
83,M,454,En Couple,3,false,8478 YT 28
33,M,228,En Couple,1,true,6583 DV 56
67,M,921,En Couple,2,true,8320 RT 53
32,F,771,Célibataire,0,false,4046 SK 18
44,M,955,Célibataire,0,false,6432 AC 11
18,M,436,En Couple,3,false,995 PA 15
49,M,1067,En Couple,3,false,277 PB 21
50,F,815,Seule,1,false,6052 QP 98
20,M,847,Seule,3,false,642 RH 79
78,M,1142,En Couple,4,false,7960 OD 46
79,M,419,Célibataire,0,false,7620 ZM 52
72,M,223,Célibataire,0,false,7616 NX 93
83,M,221,En Couple,4,false,3168 RO 88
54,F,152,En Couple,0,false,9624 ZG 86
69,F,522,Célibataire,0,false,9512 AD 41
35,M,482,Célibataire,0,false,7525 KR 37
25,F,432,En Couple,0,false,8628 MF 90
52,M,703,En Couple,2,false,5686 OH 43
25,F,406,En Couple,4,false,1915 MF 21
75,Masculin,1369,En Couple,1,false,6484 YL 95
47,F,507,En Couple,3,false,9833 CH 62
29,M,156,Célibataire,0,false,6820 EQ 36
81,M,249,En Couple,3,true,9112 MA 96
23,M,711,En Couple,3,false,7313 VB 46
20,M,525,Célibataire,0,false,1161 KK 21
20,M,423,En Couple,1,false,1588 TH 74
23,F,423,En Couple,3,false,5289 KT 19
41,F,729,Célibataire,0,false,1118 DM 18
58,M,430,En Couple,0,false,191 CZ 65
83,M,425,En Couple,0,false,1098 TJ 45
27,F,860,Célibataire,0,false,2474 RQ 97
26,M,193,Célibataire,0,false,1293 AY 16
71,M,569,En Couple,0,true,1284 NX 19
22,F,522,Célibataire,0,false,8760 UU 30
57,M,547,En Couple,2,true,819 XL 70
21,M,209,Célibataire,0,false,1442 JH 35
54,F,222,En Couple,3,false,4533 SD 16
56,F,554,Célibataire,0,false,6511 MD 52
73,M,216,Seule,3,false,1377 BK 56
27,F,439,En Couple,0,false,4526 NC 53
57,M,445,En Couple,3,true,9914 OZ 88
45,M,494,Célibataire,0,false,468 ZA 29
54,M,459,En Couple,3,true,1869 JW 90
65,F,174,Célibataire,0,false,99 SU 79
43,M,1010,Célibataire,0,false,1087 WH 13
31,F,537,En Couple,1,false,3639 XX 88
57,F,901,En Couple,0,false,3649 EG 19
79,M,193,En Couple,1,true,7126 YT 43
62,F,832,En Couple,1,false,494 MP 41
22,F,591,En Couple,1,false,1453 KY 63
19,M,544,En Couple,4,false,6105 CT 62
67,M,1322,Célibataire,0,false,9031 IA 29
52,M,531,En Couple,4,false,8370 ZS 89
22,M,1067,En Couple,2,false,9415 JT 92
83,M,1105,En Couple,4,true,2703 GP 41
45,M,590,Célibataire,0,false,3290 VN 35
31,F,885,En Couple,0,false,8212 LO 37
24,M,449,En Couple,4,false,6135 GR 81
28,M,1235,Célibataire,0,false,8781 ST 62
73,M,951,En Couple,1,false,3760 VP 94
25,F,1138,Célibataire,0,false,9489 CQ 83
29,M,486,En Couple,0,true,2753 IM 86
28,M,234,En Couple,3,false,1710 QR 45
82,M,1080,En Couple,1,true,7309 GG 14
32,M,599,Seule,3,false,7489 OX 22
56,M,511,En Couple,1,false,966 RV 88
30,F,484,En Couple,4,false,2381 ZH 74
27,M,172,Célibataire,0,false,180 HL 37
19,F,208,En Couple,1,false,3744 XV 28
30,M,1326,En Couple,3,false,4554 WE 10
48,M,242,Célibataire,0,false,8835 WH 59
24,M,517,En Couple,0,false,9221 WM 56
81,Homme,783,En Couple,2,false,7800 GF 95
19,M,978,Célibataire,0,false,4638 DZ 31
26,M,487,En Couple,1,false,8236 SC 89
59,M,1044, ,3,false,1749 HA 51
47,M,1206,Célibataire,0,false,1124 PG 56
65,M,480,En Couple,3,false,5397 VE 89
27,M,477,En Couple,0,false,4273 WI 60
56,M,503,Célibataire,0,false,8133 HT 39
82,M,453,Célibataire,0,false,350 YZ 26
30,F,830,En Couple,2,false,5139 GU 36
19,M,495,Célibataire,0,false,4510 DC 80
52,M,782,En Couple,3,false,8 WM 29
35,M,556,En Couple,3,false,3152 PX 48
41,M,509,En Couple,3,false,2888 ZE 59
32,M,1269,Célibataire,0,false,1053 BV 75
21,M,734,En Couple,4,true,4497 DL 13
23,F,183,En Couple,2,true,9558 QT 34
41,M,1175,En Couple,0,false,8312 PK 77
64,M,221,En Couple,0,true,4392 OS 76
28,M,442,En Couple,2,false,225 SP 38
46,M,207,Célibataire,0,false,2985 SC 98
21,M,584,En Couple,4,true,470 VI 88
28,M,599,En Couple,2,false,4122 GH 59
44,M,433,Marié(e),3,false,4524 HG 79
83,M,247,Célibataire,0,false,1748 CK 40
72,F,466,En Couple,4,true,6915 OT 89
50,F,569,En Couple,2,true,2413 IA 79
36,M,493,En Couple,4,false,3876 BD 75
61,M,445,En Couple,0,false,7394 OY 20
18,M,557,En Couple,0,true,8594 UC 86
62,F,403,En Couple,1,false,2252 QR 25
31,F,758,Seule,3,false,5308 TK 30
23,M,422,En Couple,0,false,3117 CS 54
29,F,478,En Couple,1,false,1175 LN 82
35,M,587,En Couple,1,false,977 KP 25
25,F,598,En Couple,0,true,5317 BR 77
31,M,469,Célibataire,0,false,8816 IA 12
18,F,503,En Couple,1,true,66 EG 62
30,F,901,En Couple,2,false,6344 VO 83
19,M,457,En Couple,3,false,3971 KX 94
55,M,413,En Couple,0,false,7732 PO 90
56,M,1245,En Couple,0,false,5255 PW 83
28,M,245,En Couple,3,false,2313 NP 60
54,M,190,Célibataire,0,false,824 YF 57
26,M,1261,En Couple,0,false,7526 TE 75
38,M,524,En Couple,3,false,440 DE 28
68,F,160,Célibataire,0,false,1489 SF 19
39,M,542,En Couple,2,true,230 GP 45
78,M,554,En Couple,2,false,4686 RA 58
29,M,1111,En Couple,3,false,9816 MK 14
70,F,241,En Couple,0,false,4281 SV 60
45,M,1087,En Couple,3,false,2768 LS 44
48,F,162,En Couple,2,false,5640 HY 89
69,F,484,Célibataire,0,false,7194 XW 62
18,M,194,En Couple,0,false,2731 IJ 32
51,M,414,En Couple,0,false,7577 FF 49
55,F,409,Célibataire,0,false,3646 GR 96
44,M,535,En Couple,0,false,1423 FV 14
45,M,153,En Couple,1,false,660 HK 45
83,M,407,Seule,3,false,8739 XM 62
36,M,591,En Couple,2,false,5835 XZ 55
19,F,511,Célibataire,0,false,1242 AC 32
